timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1678715792.163,3.095,VALID,30.0,1136,3.33,TRACKING
1678715792.363,3.041,VALID,29.565,1135,3.426,TRACKING
1678715792.563,3.022,VALID,30.0,1134,3.49,TRACKING
1678715792.763,3.006,VALID,30.0,1134,3.331,TRACKING
1678715792.963,3.085,VALID,29.605,1133,3.365,TRACKING
1678715793.163,3.058,VALID,29.994,1133,3.37,TRACKING
1678715793.363,3.043,VALID,30.0,1132,3.282,TRACKING
1678715793.563,3.057,VALID,29.921,1131,3.377,TRACKING
1678715793.763,3.087,VALID,30.0,1131,3.426,TRACKING
1678715793.963,2.694,VALID,29.927,1130,3.431,TRACKING
1678715794.163,2.736,VALID,30.0,1130,3.289,TRACKING
1678715794.363,2.753,VALID,29.622,1129,3.548,TRACKING
1678715794.563,2.716,VALID,29.796,1128,3.458,TRACKING
1678715794.763,2.675,VALID,29.556,1128,3.457,TRACKING
1678715794.963,2.8,VALID,30.0,1127,3.481,TRACKING
1678715795.163,2.801,VALID,30.0,1127,3.463,TRACKING
1678715795.363,2.79,VALID,29.79,1126,3.357,TRACKING
1678715795.563,2.809,VALID,29.637,1126,3.291,TRACKING
1678715795.763,2.834,VALID,29.64,1125,3.292,TRACKING
1678715795.963,2.868,VALID,29.784,1124,3.516,TRACKING
1678715796.163,2.858,VALID,30.0,1124,3.505,TRACKING
1678715796.363,2.754,VALID,29.548,1123,3.356,TRACKING
1678715796.563,2.841,VALID,29.854,1123,3.291,TRACKING
1678715796.763,2.934,VALID,29.757,1122,3.258,TRACKING
1678715796.963,2.917,VALID,30.0,1122,3.189,TRACKING
1678715797.163,2.971,VALID,29.722,1121,3.015,TRACKING
1678715797.363,2.958,VALID,30.0,1121,3.347,TRACKING
1678715797.563,2.944,VALID,30.0,1120,3.323,TRACKING
1678715797.763,2.959,VALID,30.0,1120,3.185,TRACKING
1678715797.963,3.021,VALID,30.0,1119,3.093,TRACKING
1678715798.163,3.028,VALID,29.817,1119,3.283,TRACKING
1678715798.363,2.953,VALID,30.0,1118,3.202,TRACKING
1678715798.563,2.969,VALID,29.75,1118,3.06,TRACKING
1678715798.763,2.998,VALID,29.722,1117,3.208,TRACKING
1678715798.963,3.01,VALID,29.751,1117,3.319,TRACKING
1678715799.163,3.08,VALID,30.0,1116,3.203,TRACKING
1678715799.363,3.05,VALID,30.0,1116,3.091,TRACKING
1678715799.563,3.104,VALID,29.782,1115,3.072,TRACKING
1678715799.763,2.997,VALID,29.992,1115,3.345,TRACKING
1678715799.963,2.939,VALID,30.0,1114,3.229,TRACKING
1678715800.163,3.004,VALID,29.687,1114,3.339,TRACKING
1678715800.363,2.914,VALID,30.0,1113,3.192,TRACKING
1678715800.563,3.045,VALID,30.0,1113,3.257,TRACKING
1678715800.763,2.94,VALID,29.758,1112,3.165,TRACKING
1678715800.963,2.975,VALID,29.886,1112,3.127,TRACKING
1678715801.163,3.392,VALID,30.0,1111,3.256,TRACKING
1678715801.363,3.352,VALID,30.0,1111,3.113,TRACKING
1678715801.563,3.346,VALID,29.761,1110,3.145,TRACKING
1678715801.763,3.352,VALID,29.818,1110,3.253,TRACKING
1678715801.963,3.257,VALID,29.577,1109,3.116,TRACKING
1678715802.163,3.318,VALID,30.0,1109,3.188,TRACKING
1678715802.363,3.305,VALID,30.0,1109,3.337,TRACKING
1678715802.563,3.3,VALID,30.0,1108,3.4,TRACKING
1678715802.763,3.411,VALID,29.941,1108,3.131,TRACKING
1678715802.963,3.341,VALID,30.0,1107,3.254,TRACKING
1678715803.163,3.313,VALID,29.511,1107,3.284,TRACKING
1678715803.363,3.29,VALID,30.0,1106,3.125,TRACKING
1678715803.563,3.32,VALID,29.84,1106,3.315,TRACKING
1678715803.763,3.363,VALID,30.0,1106,3.293,TRACKING
1678715803.963,3.278,VALID,30.0,1105,3.12,TRACKING
1678715804.163,3.265,VALID,30.0,1105,3.127,TRACKING
1678715804.363,3.077,VALID,29.408,1104,3.317,TRACKING
1678715804.563,3.077,VALID,29.911,1104,3.285,TRACKING
1678715804.763,3.134,VALID,29.922,1104,3.328,TRACKING
1678715804.963,3.035,VALID,30.0,1103,3.325,TRACKING
1678715805.163,3.014,VALID,30.0,1103,3.501,TRACKING
1678715805.363,3.051,VALID,30.0,1102,3.3,TRACKING
1678715805.563,3.045,VALID,29.526,1102,3.295,TRACKING
1678715805.763,3.043,VALID,29.909,1101,3.517,TRACKING
1678715805.963,3.021,VALID,29.547,1101,3.494,TRACKING
1678715806.163,3.033,VALID,29.873,1101,3.498,TRACKING
1678715806.363,2.992,VALID,29.997,1100,3.483,TRACKING
1678715806.563,3.021,VALID,30.0,1100,3.42,TRACKING
1678715806.763,3.114,VALID,30.0,1099,3.374,TRACKING
1678715806.963,3.085,VALID,30.0,1099,3.279,TRACKING
1678715807.163,2.941,VALID,30.0,1099,3.315,TRACKING
1678715807.363,3.128,VALID,29.762,1098,3.332,TRACKING
1678715807.563,3.031,VALID,30.0,1098,3.418,TRACKING
1678715807.763,3.025,VALID,30.0,1098,3.31,TRACKING
1678715807.963,2.971,VALID,30.0,1097,3.322,TRACKING
1678715808.163,2.996,VALID,30.0,1097,3.368,TRACKING
1678715808.363,2.952,VALID,29.454,1096,3.535,TRACKING
1678715808.563,3.041,VALID,30.0,1096,3.462,TRACKING
1678715808.763,3.125,VALID,30.0,1096,3.266,TRACKING
1678715808.963,3.548,VALID,30.0,1095,3.471,TRACKING
1678715809.163,3.565,VALID,30.0,1095,3.396,TRACKING
1678715809.363,3.437,VALID,30.0,1095,3.472,TRACKING
1678715809.563,3.485,VALID,29.723,1094,3.424,TRACKING
1678715809.763,3.551,VALID,29.762,1094,3.36,TRACKING
1678715809.963,3.589,VALID,29.435,1094,3.377,TRACKING
1678715810.163,3.412,VALID,30.0,1093,3.409,TRACKING
1678715810.363,3.489,VALID,30.0,1093,3.341,TRACKING
1678715810.563,3.458,VALID,29.935,1093,3.508,TRACKING
1678715810.763,3.519,VALID,30.0,1092,3.433,TRACKING
1678715810.964,3.363,VALID,29.907,1092,3.552,TRACKING
1678715811.163,3.352,VALID,30.0,1092,3.555,TRACKING
1678715811.363,3.365,VALID,29.997,1091,3.508,TRACKING
1678715811.563,3.396,VALID,29.984,1091,3.66,TRACKING
1678715811.763,3.352,VALID,30.0,1091,3.463,TRACKING
1678715811.963,3.336,VALID,30.0,1090,3.369,TRACKING
1678715812.163,3.228,VALID,29.279,1090,3.629,TRACKING
1678715812.363,3.241,VALID,29.482,1090,3.552,TRACKING
1678715812.563,3.335,VALID,29.578,1089,3.594,TRACKING
1678715812.763,3.23,VALID,30.0,1089,3.776,TRACKING
1678715812.963,3.218,VALID,30.0,1089,3.893,TRACKING
1678715813.163,3.171,VALID,30.0,1088,3.716,TRACKING
1678715813.363,3.201,VALID,29.999,1088,3.688,TRACKING
1678715813.563,3.2,VALID,30.0,1088,3.863,TRACKING
1678715813.763,3.165,VALID,30.0,1087,3.9,TRACKING
1678715813.963,3.194,VALID,29.696,1087,3.72,TRACKING
