timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1677082174.693,2.784,VALID,30.0,1128,3.452,TRACKING
1677082174.893,2.794,VALID,30.0,1128,3.422,TRACKING
1677082175.093,2.823,VALID,29.763,1127,3.454,TRACKING
1677082175.293,2.826,VALID,30.0,1126,3.346,TRACKING
1677082175.493,2.783,VALID,30.0,1126,3.385,TRACKING
1677082175.693,2.839,VALID,29.413,1125,3.399,TRACKING
1677082175.893,2.823,VALID,30.0,1125,3.353,TRACKING
1677082176.093,2.792,VALID,29.731,1124,3.27,TRACKING
1677082176.293,2.919,VALID,30.0,1124,3.32,TRACKING
1677082176.493,2.876,VALID,30.0,1123,3.269,TRACKING
1677082176.693,2.936,VALID,30.0,1123,3.385,TRACKING
1677082176.893,2.874,VALID,30.0,1122,3.314,TRACKING
1677082177.093,2.98,VALID,30.0,1122,3.295,TRACKING
1677082177.293,2.906,VALID,29.989,1121,3.284,TRACKING
1677082177.493,2.916,VALID,30.0,1121,3.382,TRACKING
1677082177.693,2.92,VALID,30.0,1120,3.231,TRACKING
1677082177.893,2.944,VALID,29.999,1120,3.175,TRACKING
1677082178.093,2.94,VALID,29.343,1119,3.284,TRACKING
1677082178.293,2.994,VALID,29.769,1118,3.157,TRACKING
1677082178.493,2.939,VALID,30.0,1118,3.216,TRACKING
1677082178.693,3.016,VALID,29.797,1117,3.168,TRACKING
1677082178.893,2.951,VALID,30.0,1117,3.238,TRACKING
1677082179.093,2.94,VALID,30.0,1116,3.171,TRACKING
1677082179.293,3.054,VALID,30.0,1116,3.099,TRACKING
1677082179.493,2.874,VALID,30.0,1115,3.141,TRACKING
1677082179.693,2.958,VALID,29.887,1115,3.206,TRACKING
1677082179.893,3.003,VALID,29.66,1114,3.162,TRACKING
1677082180.093,2.958,VALID,29.506,1114,3.244,TRACKING
1677082180.293,3.05,VALID,30.0,1114,3.265,TRACKING
1677082180.493,3.02,VALID,30.0,1113,3.166,TRACKING
1677082180.693,3.002,VALID,29.79,1113,3.161,TRACKING
1677082180.893,2.962,VALID,30.0,1112,3.157,TRACKING
1677082181.093,3.047,VALID,30.0,1112,3.062,TRACKING
1677082181.293,3.349,VALID,29.87,1111,3.204,TRACKING
1677082181.493,3.343,VALID,30.0,1111,3.158,TRACKING
1677082181.693,3.273,VALID,30.0,1110,3.172,TRACKING
1677082181.893,3.349,VALID,29.812,1110,3.122,TRACKING
1677082182.093,3.316,VALID,29.902,1109,3.016,TRACKING
1677082182.293,3.367,VALID,29.769,1109,3.235,TRACKING
1677082182.493,3.426,VALID,29.99,1108,3.179,TRACKING
1677082182.693,3.416,VALID,30.0,1108,3.14,TRACKING
1677082182.893,3.281,VALID,30.0,1108,3.129,TRACKING
1677082183.093,3.294,VALID,29.827,1107,3.25,TRACKING
1677082183.293,3.293,VALID,30.0,1107,3.218,TRACKING
1677082183.493,3.289,VALID,30.0,1106,3.264,TRACKING
1677082183.693,3.238,VALID,30.0,1106,3.262,TRACKING
1677082183.893,3.283,VALID,30.0,1105,3.267,TRACKING
1677082184.093,3.236,VALID,30.0,1105,3.254,TRACKING
1677082184.293,3.141,VALID,29.464,1105,3.292,TRACKING
1677082184.493,3.082,VALID,29.614,1104,3.315,TRACKING
1677082184.693,3.085,VALID,29.664,1104,3.376,TRACKING
1677082184.893,3.046,VALID,30.0,1103,3.358,TRACKING
1677082185.093,3.047,VALID,29.882,1103,3.321,TRACKING
1677082185.293,2.966,VALID,30.0,1102,3.288,TRACKING
1677082185.493,3.009,VALID,29.864,1102,3.46,TRACKING
1677082185.693,3.046,VALID,29.674,1102,3.388,TRACKING
1677082185.893,2.982,VALID,30.0,1101,3.328,TRACKING
1677082186.093,3.079,VALID,30.0,1101,3.395,TRACKING
1677082186.293,3.018,VALID,30.0,1100,3.344,TRACKING
1677082186.493,3.099,VALID,30.0,1100,3.379,TRACKING
1677082186.693,3.026,VALID,29.795,1100,3.361,TRACKING
1677082186.893,3.077,VALID,30.0,1099,3.339,TRACKING
1677082187.093,3.137,VALID,30.0,1099,3.328,TRACKING
1677082187.293,3.017,VALID,30.0,1099,3.299,TRACKING
1677082187.493,2.997,VALID,30.0,1098,3.349,TRACKING
1677082187.693,2.999,VALID,29.868,1098,3.349,TRACKING
1677082187.893,3.035,VALID,30.0,1097,3.253,TRACKING
1677082188.093,3.0,VALID,29.74,1097,3.333,TRACKING
1677082188.293,3.097,VALID,29.828,1097,3.243,TRACKING
1677082188.493,3.056,VALID,29.459,1096,3.309,TRACKING
1677082188.693,3.027,VALID,29.949,1096,3.323,TRACKING
1677082188.893,3.129,VALID,29.608,1096,3.418,TRACKING
1677082189.093,3.549,VALID,29.894,1095,3.388,TRACKING
1677082189.293,3.583,VALID,29.838,1095,3.332,TRACKING
1677082189.493,3.577,VALID,30.0,1094,3.35,TRACKING
1677082189.693,3.549,VALID,30.0,1094,3.309,TRACKING
1677082189.893,3.574,VALID,29.791,1094,3.367,TRACKING
1677082190.093,3.635,VALID,30.0,1093,3.324,TRACKING
1677082190.293,3.514,VALID,29.996,1093,3.448,TRACKING
1677082190.493,3.55,VALID,30.0,1093,3.41,TRACKING
1677082190.693,3.49,VALID,29.627,1092,3.451,TRACKING
1677082190.893,3.522,VALID,30.0,1092,3.5,TRACKING
1677082191.093,3.505,VALID,29.492,1092,3.542,TRACKING
1677082191.293,3.486,VALID,29.643,1091,3.56,TRACKING
1677082191.493,3.474,VALID,30.0,1091,3.54,TRACKING
1677082191.693,3.377,VALID,29.964,1091,3.521,TRACKING
1677082191.893,3.352,VALID,29.465,1090,3.537,TRACKING
1677082192.093,3.326,VALID,30.0,1090,3.619,TRACKING
1677082192.293,3.284,VALID,29.78,1090,3.682,TRACKING
1677082192.493,3.264,VALID,30.0,1089,3.723,TRACKING
1677082192.693,3.26,VALID,29.764,1089,3.661,TRACKING
1677082192.893,3.213,VALID,29.792,1089,3.688,TRACKING
1677082193.093,3.255,VALID,30.0,1088,3.674,TRACKING
1677082193.293,3.191,VALID,30.0,1088,3.669,TRACKING
1677082193.493,3.149,VALID,30.0,1088,3.867,TRACKING
1677082193.693,3.043,VALID,29.571,1087,3.742,TRACKING
1677082193.893,3.131,VALID,29.443,1087,3.812,TRACKING
1677082194.093,3.123,VALID,29.786,1087,3.773,TRACKING
