timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1678722214.849, lauv-simulator-1, CTD, 41.18390967, -8.70569223, 0.040, 0.000
1678722214.840, lauv-simulator-1, Depth Sensor, 41.18390976, -8.70569288, 0.040, 0.040
1678722214.949, lauv-simulator-1, CTD, 41.18391016, -8.70569118, 0.010, 0.012
1678722214.940, lauv-simulator-1, Depth Sensor, 41.18391026, -8.70569185, 0.040, 0.007
1678722215.049, lauv-simulator-1, CTD, 41.18391063, -8.70569010, 0.064, 0.089
1678722215.040, lauv-simulator-1, Depth Sensor, 41.18391075, -8.70569078, 0.010, 0.070
1678722215.149, lauv-simulator-1, CTD, 41.18391108, -8.70568899, 0.073, 0.174
1678722215.140, lauv-simulator-1, Depth Sensor, 41.18391121, -8.70568969, 0.064, 0.074
1678722215.249, lauv-simulator-1, CTD, 41.18391150, -8.70568785, 0.049, 0.000
1678722215.240, lauv-simulator-1, Depth Sensor, 41.18391165, -8.70568856, 0.073, 0.047
1678722215.349, lauv-simulator-1, CTD, 41.18391190, -8.70568668, 0.067, 0.000
1678722215.340, lauv-simulator-1, Depth Sensor, 41.18391207, -8.70568741, 0.049, 0.068
1678722215.449, lauv-simulator-1, CTD, 41.18391228, -8.70568549, 0.070, 0.007
1678722215.440, lauv-simulator-1, Depth Sensor, 41.18391246, -8.70568623, 0.067, 0.070
1678722215.549, lauv-simulator-1, CTD, 41.18391263, -8.70568427, 0.112, 0.124
1678722215.540, lauv-simulator-1, Depth Sensor, 41.18391283, -8.70568503, 0.070, 0.116
1678722215.649, lauv-simulator-1, CTD, 41.18391296, -8.70568302, 0.031, 0.090
1678722215.640, lauv-simulator-1, Depth Sensor, 41.18391317, -8.70568380, 0.112, 0.023
1678722215.749, lauv-simulator-1, CTD, 41.18391325, -8.70568175, 0.058, 0.086
1678722215.740, lauv-simulator-1, Depth Sensor, 41.18391348, -8.70568254, 0.031, 0.061
1678722215.849, lauv-simulator-1, CTD, 41.18391352, -8.70568045, 0.005, 0.067
1678722215.840, lauv-simulator-1, Depth Sensor, 41.18391377, -8.70568125, 0.058, 0.000
1678722215.949, lauv-simulator-1, CTD, 41.18391375, -8.70567913, 0.000, 0.000
1678722215.940, lauv-simulator-1, Depth Sensor, 41.18391402, -8.70567995, 0.005, 0.000
1678722216.049, lauv-simulator-1, CTD, 41.18391396, -8.70567779, 0.021, 0.101
1678722216.040, lauv-simulator-1, Depth Sensor, 41.18391425, -8.70567861, 0.000, 0.023
1678722216.149, lauv-simulator-1, CTD, 41.18391413, -8.70567643, 0.097, 0.000
1678722216.140, lauv-simulator-1, Depth Sensor, 41.18391444, -8.70567727, 0.021, 0.104
1678722216.249, lauv-simulator-1, CTD, 41.18391426, -8.70567505, 0.041, 0.136
1678722216.240, lauv-simulator-1, Depth Sensor, 41.18391460, -8.70567590, 0.097, 0.036
1678722216.349, lauv-simulator-1, CTD, 41.18391437, -8.70567365, 0.046, 0.166
1678722216.340, lauv-simulator-1, Depth Sensor, 41.18391472, -8.70567451, 0.041, 0.046
1678722216.449, lauv-simulator-1, CTD, 41.18391443, -8.70567224, 0.068, 0.228
1678722216.440, lauv-simulator-1, Depth Sensor, 41.18391481, -8.70567310, 0.046, 0.070
1678722216.549, lauv-simulator-1, CTD, 41.18391446, -8.70567081, 0.047, 0.011
1678722216.540, lauv-simulator-1, Depth Sensor, 41.18391486, -8.70567168, 0.068, 0.045
1678722216.649, lauv-simulator-1, CTD, 41.18391445, -8.70566937, 0.053, 0.036
1678722216.640, lauv-simulator-1, Depth Sensor, 41.18391487, -8.70567025, 0.047, 0.054
1678722216.749, lauv-simulator-1, CTD, 41.18391440, -8.70566792, 0.073, 0.064
1678722216.740, lauv-simulator-1, Depth Sensor, 41.18391485, -8.70566881, 0.053, 0.075
