timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1676634299.680, lauv-simulator-1, Depth Sensor, 41.18391389, -8.70568129, 0.033, 0.037
1676634299.789, lauv-simulator-1, CTD, 41.18391388, -8.70567917, 0.008, 0.000
1676634299.780, lauv-simulator-1, Depth Sensor, 41.18391415, -8.70567999, 0.037, 0.005
1676634299.889, lauv-simulator-1, CTD, 41.18391408, -8.70567783, 0.053, 0.000
1676634299.880, lauv-simulator-1, Depth Sensor, 41.18391437, -8.70567866, 0.008, 0.058
1676634299.989, lauv-simulator-1, CTD, 41.18391425, -8.70567647, 0.005, 0.000
1676634299.980, lauv-simulator-1, Depth Sensor, 41.18391456, -8.70567731, 0.053, 0.000
1676634300.089, lauv-simulator-1, CTD, 41.18391439, -8.70567509, 0.000, 0.000
1676634300.080, lauv-simulator-1, Depth Sensor, 41.18391472, -8.70567594, 0.005, 0.000
1676634300.189, lauv-simulator-1, CTD, 41.18391449, -8.70567369, 0.000, 0.113
1676634300.180, lauv-simulator-1, Depth Sensor, 41.18391485, -8.70567455, 0.000, 0.000
1676634300.289, lauv-simulator-1, CTD, 41.18391456, -8.70567228, 0.000, 0.076
1676634300.280, lauv-simulator-1, Depth Sensor, 41.18391494, -8.70567315, 0.000, 0.000
1676634300.389, lauv-simulator-1, CTD, 41.18391459, -8.70567085, 0.028, 0.000
1676634300.380, lauv-simulator-1, Depth Sensor, 41.18391499, -8.70567172, 0.000, 0.030
1676634300.489, lauv-simulator-1, CTD, 41.18391458, -8.70566941, 0.071, 0.210
1676634300.480, lauv-simulator-1, Depth Sensor, 41.18391500, -8.70567029, 0.028, 0.075
1676634300.589, lauv-simulator-1, CTD, 41.18391453, -8.70566796, 0.062, 0.113
1676634300.580, lauv-simulator-1, Depth Sensor, 41.18391498, -8.70566885, 0.071, 0.062
1676634300.689, lauv-simulator-1, CTD, 41.18391444, -8.70566650, 0.136, 0.124
1676634300.680, lauv-simulator-1, Depth Sensor, 41.18391492, -8.70566740, 0.062, 0.144
